Điều,Chủ đề,Khoản,Nội dung,Tóm tắt,Thời gian,Bộ luật
268,"Hồ sơ, trình tự giải thể công ty đầu tư chứng khoán",1,Công ty đầu tư chứng khoán thực hiện giải thể khi thuộc một trong các trường hợp quy định tại khoản 1 Điều 104 và khoản 1 Điều 114 Luật Chứng khoán.,Công ty đầu tư chứng khoán thực hiện giải thể khi thuộc một trong các trường hợp quy định tại khoản 1 Điều 104 và khoản 1 Điều 114 Luật Chứng khoán,2020,Nghị Định 155 - 2020
268,"Hồ sơ, trình tự giải thể công ty đầu tư chứng khoán",2,"Trong thời hạn 03 tháng trước ngày tiến hành giải thể theo quy định tại điểm a và điểm b khoản 1 Điều 104 Luật Chứng khoán hoặc trong thời hạn 30 ngày kể từ ngày công ty đầu tư chứng khoán thuộc trường hợp giải thể theo quy định tại các điểm c, d, đ và e khoản 1 Điều 104 Luật Chứng khoán, Hội đồng quản trị công ty đầu tư chứng khoán phải triệu tập Đại hội đồng cổ đông công ty đầu tư chứng khoán để thông qua phương án giải thể công ty đầu tư chứng khoán.","Trong thời hạn 03 tháng trước ngày tiến hành giải thể theo quy định tại điểm a và điểm b khoản 1 Điều 104 Luật Chứng khoán hoặc trong thời hạn 30 ngày kể từ ngày công ty đầu tư chứng khoán thuộc trường hợp giải thể theo quy định tại các điểm c, d, đ và e khoản 1 Điều 104 Luật Chứng khoán, Hội đồng quản trị công ty đầu tư chứng khoán phải triệu tập Đại hội đồng cổ đông công ty đầu tư chứng khoán để thông qua phương án giải thể công ty đầu tư chứng khoán",2020,Nghị Định 155 - 2020
268,"Hồ sơ, trình tự giải thể công ty đầu tư chứng khoán",3,"Trong thời hạn 15 ngày kể từ ngày Đại hội đồng cổ đông công ty thông qua phương án giải thể, Hội đồng quản trị công ty đầu tư chứng khoán phải gửi hồ sơ đề nghị giải thể đến Ủy ban Chứng khoán Nhà nước. Hồ sơ bao gồm:
 a) Giấy đề nghị giải thể theo Mẫu số 97 Phụ lục ban hành kèm theo Nghị định này;
 b) Biên bản họp, nghị quyết của Đại hội đồng cổ đông thông qua giải thể công ty đầu tư chứng khoán, phương án giải thể công ty đầu tư chứng khoán;
 c) Phương án giải thể công ty đầu tư chứng khoán theo Mẫu số 95 Phụ lục ban hành kèm theo Nghị định này;
 d) Văn bản cam kết của công ty quản lý quỹ đầu tư chứng khoán (nếu có), ngân hàng lưu ký, ngân hàng giám sát (nếu có) về trách nhiệm hoàn tất các thủ tục thanh lý tài sản để giải thể công ty đầu tư chứng khoán.","Trong 15 ngày sau khi ĐHĐCĐ thông qua giải thể, HĐQT gửi hồ sơ giải thể đến UBCKNN.
 
 Hồ sơ gồm:
 
 Giấy đề nghị giải thể (Mẫu 97).
 
 Biên bản, nghị quyết ĐHĐCĐ về việc và phương án giải thể.
 
 Phương án giải thể (Mẫu 95).
 
 Cam kết của công ty quản lý quỹ/ngân hàng lưu ký, giám sát về thanh lý tài sản và hoàn tất thủ tục giải thể.",2020,Nghị Định 155 - 2020
268,"Hồ sơ, trình tự giải thể công ty đầu tư chứng khoán",4,"Trong thời hạn 15 ngày kể từ ngày nhận được hồ sơ đầy đủ và hợp lệ, Ủy ban Chứng khoán Nhà nước có thông báo đã nhận được phương án giải thể công ty đầu tư chứng khoán; trường hợp từ chối, phải trả lời bằng văn bản và nêu rõ lý do.","Trong thời hạn 15 ngày kể từ ngày nhận được hồ sơ đầy đủ và hợp lệ, Ủy ban Chứng khoán Nhà nước có thông báo đã nhận được phương án giải thể công ty đầu tư chứng khoán; trường hợp từ chối, phải trả lời bằng văn bản và nêu rõ lý do",2020,Nghị Định 155 - 2020
268,"Hồ sơ, trình tự giải thể công ty đầu tư chứng khoán",5,Công ty đầu tư chứng khoán thực hiện thủ tục giải thể theo quy định của Luật Doanh nghiệp.,Công ty đầu tư chứng khoán thực hiện thủ tục giải thể theo quy định của Luật Doanh nghiệp,2020,Nghị Định 155 - 2020
268,"Hồ sơ, trình tự giải thể công ty đầu tư chứng khoán",6,"Trong thời hạn 05 ngày làm việc kể từ ngày hoàn tất việc giải thể công ty đầu tư chứng khoán, Hội đồng quản trị phải báo cáo Ủy ban Chứng khoán Nhà nước về kết quả giải thể quỹ đầu tư chứng khoán. Hồ sơ báo cáo kết quả giải thể công ty đầu tư chứng khoán bao gồm:
 a) Báo cáo kết quả giải thể theo Mẫu số 98 Phụ lục ban hành kèm theo Nghị định này có xác nhận của công ty quản lý quỹ đầu tư chứng khoán, ngân hàng lưu ký, ngân hàng giám sát (nếu có), tổ chức kiểm toán, Hội đồng quản trị công ty đầu tư chứng khoán về việc thanh lý tài sản của công ty, phân chia tài sản công ty cho các cổ đông theo phương án đã được Đại hội đồng cổ đông thông qua; tổng giá trị tài sản thu được sau khi thanh lý; tổng nợ phải thanh toán, kể cả các nghĩa vụ tài chính đối với nhà nước và phần tài sản còn lại để phân phối cho các cổ đông. Báo cáo phải đính kèm danh sách chủ nợ và số nợ đã thanh toán, kể cả các khoản nợ về thuế;
 b) Bản gốc giấy phép thành lập và hoạt động công ty đầu tư chứng khoán;
 c) Báo cáo thẩm định kết quả thanh lý tài sản của tổ chức kiểm toán được Đại hội đồng cổ đông chỉ định, Hội đồng quản trị công ty đầu tư chứng khoán (nếu có);
 d) Văn bản của ngân hàng lưu ký, ngân hàng giám sát (nếu có) và công ty quản lý quỹ đầu tư chứng khoán (nếu có) nêu rõ chi tiết khoản thanh toán, danh mục tài sản phân phối cho từng cổ đông kèm theo xác nhận của các cổ đông về việc đã nhận đủ tiền, tài sản theo phương án giải thể đã được Đại hội đồng cổ đông thông qua hoặc xác nhận của Tổng công ty lưu ký và bù trừ chứng khoán Việt Nam về việc đã hoàn tất phân bổ, đăng ký chứng khoán cho cổ đông theo yêu cầu của công ty quản lý quỹ đầu tư chứng khoán, ngân hàng lưu ký, ngân hàng giám sát (nếu có) và cổ đông; xác nhận của tổ chức quản lý sổ cổ đông, tổ chức phát hành, doanh nghiệp tiếp nhận vốn đầu tư của công ty quản lý quỹ đầu tư chứng khoán về việc đã hoàn tất chuyển quyền sở hữu cổ phiếu, phần vốn góp cho từng cổ đông công ty đầu tư chứng khoán theo yêu cầu của công ty quản lý quỹ đầu tư chứng khoán.","Trong 05 ngày sau khi hoàn tất giải thể, HĐQT phải báo cáo UBCKNN kết quả giải thể.
 
 Hồ sơ gồm:
 
 Báo cáo kết quả giải thể (Mẫu 98) có xác nhận của công ty quản lý quỹ, ngân hàng, kiểm toán, HĐQT, kèm danh sách chủ nợ và nợ đã thanh toán.
 
 Bản gốc Giấy phép hoạt động.
 
 Báo cáo thẩm định thanh lý tài sản của kiểm toán hoặc HĐQT.
 
 Xác nhận của ngân hàng lưu ký/giám sát, công ty quản lý quỹ, Tổng công ty Lưu ký và các cổ đông về việc phân phối tài sản, chuyển quyền sở hữu cổ phần/vốn góp.",2020,Nghị Định 155 - 2020
268,"Hồ sơ, trình tự giải thể công ty đầu tư chứng khoán",7,"Trong thời hạn 15 ngày kể từ ngày nhận được đủ bộ hồ sơ báo cáo kết quả giải thể công ty, Ủy ban Chứng khoán Nhà nước ra quyết định thu hồi Giấy phép thành lập và hoạt động công ty đầu tư chứng khoán.
 Chương VIII
 QUẢN TRỊ CÔNG TY ÁP DỤNG ĐỐI VỚI CÔNG TY ĐẠI CHÚNG
 Mục 1. QUY ĐỊNH CHUNG","Trong 15 ngày kể từ khi nhận đầy đủ hồ sơ báo cáo giải thể, Ủy ban Chứng khoán Nhà nước sẽ ra quyết định thu hồi Giấy phép thành lập và hoạt động của công ty đầu tư chứng khoán.",2020,Nghị Định 155 - 2020
269,Nguyên tắc áp dụng pháp luật về quản trị công ty đối với công ty đại chúng là tổ chức tín dụng,,Trường hợp quy định về quản trị công ty tại Nghị định này khác với pháp luật về các tổ chức tín dụng thì thực hiện theo quy định của pháp luật về các tổ chức tín dụng.,Trường hợp quy định về quản trị công ty tại Nghị định này khác với pháp luật về các tổ chức tín dụng thì thực hiện theo quy định của pháp luật về các tổ chức tín dụng,2020,Nghị Định 155 - 2020
270,Điều lệ công ty và Quy chế nội bộ về quản trị công ty,1,"Điều lệ công ty được Đại hội đồng cổ đông thông qua và không được trái với Luật Doanh nghiệp, Luật Chứng khoán, các quy định tại Nghị định này và văn bản pháp luật có liên quan.","Điều lệ công ty được Đại hội đồng cổ đông thông qua và không được trái với Luật Doanh nghiệp, Luật Chứng khoán, các quy định tại Nghị định này và văn bản pháp luật có liên quan",2020,Nghị Định 155 - 2020
270,Điều lệ công ty và Quy chế nội bộ về quản trị công ty,2,"Quy chế nội bộ về quản trị công ty được Hội đồng quản trị xây dựng, trình Đại hội đồng cổ đông thông qua. Quy chế nội bộ về quản trị công ty không được trái với quy định của pháp luật và Điều lệ công ty.",Quy chế nội bộ về quản trị công ty không được trái với quy định của pháp luật và Điều lệ công ty,2020,Nghị Định 155 - 2020
270,Điều lệ công ty và Quy chế nội bộ về quản trị công ty,3,"Bộ trưởng Bộ Tài chính hướng dẫn Điều lệ mẫu và mẫu Quy chế nội bộ về quản trị công ty để công ty đại chúng tham chiếu xây dựng Điều lệ công ty và Quy chế nội bộ về quản trị công ty.
 Mục 2. CỔ ĐÔNG VÀ ĐẠI HỘI ĐỒNG CỔ ĐÔNG",Bộ trưởng Bộ Tài chính hướng dẫn Điều lệ mẫu và mẫu Quy chế nội bộ về quản trị công ty để công ty đại chúng tham chiếu xây dựng Điều lệ công ty và Quy chế nội bộ về quản trị công ty,2020,Nghị Định 155 - 2020
271,Quyền và nghĩa vụ của cổ đông,1,"Cổ đông công ty đại chúng có các quyền, nghĩa vụ theo quy định tại khoản 1 Điều 41 và Điều 127 Luật Chứng khoán, Điều 115, Điều 116, Điều 117, Điều 118 và Điều 119 Luật Doanh nghiệp, Điều lệ công ty và pháp luật có liên quan.","Cổ đông công ty đại chúng có các quyền, nghĩa vụ theo quy định tại khoản 1 Điều 41 và Điều 127 Luật Chứng khoán, Điều 115, Điều 116, Điều 117, Điều 118 và Điều 119 Luật Doanh nghiệp, Điều lệ công ty và pháp luật có liên quan",2020,Nghị Định 155 - 2020
271,Quyền và nghĩa vụ của cổ đông,2,"Trường hợp công ty có các loại cổ phần ưu đãi, các quyền và nghĩa vụ gắn liền với các loại cổ phần ưu đãi phải được quy định tại Điều lệ công ty.","Trường hợp công ty có các loại cổ phần ưu đãi, các quyền và nghĩa vụ gắn liền với các loại cổ phần ưu đãi phải được quy định tại Điều lệ công ty",2020,Nghị Định 155 - 2020
272,Thẩm quyền của Đại hội đồng cổ đông,1,Đại hội đồng cổ đông có thẩm quyền theo quy định của Luật Doanh nghiệp.,Đại hội đồng cổ đông có thẩm quyền theo quy định của Luật Doanh nghiệp,2020,Nghị Định 155 - 2020
272,Thẩm quyền của Đại hội đồng cổ đông,2,"Các nội dung đã được thông qua tại các Nghị quyết Đại hội đồng cổ đông trước đó chưa được thực hiện, Hội đồng quản trị phải báo cáo Đại hội đồng cổ đông tại kỳ họp thường niên gần nhất. Trường hợp có thay đổi nội dung thuộc thẩm quyền quyết định của Đại hội đồng cổ đông, Hội đồng quản trị phải trình Đại hội đồng cổ đông tại cuộc họp gần nhất thông qua trước khi thực hiện.","Các nội dung đã được thông qua tại các Nghị quyết Đại hội đồng cổ đông trước đó chưa được thực hiện, Hội đồng quản trị phải báo cáo Đại hội đồng cổ đông tại kỳ họp thường niên gần nhất",2020,Nghị Định 155 - 2020
273,Cuộc họp Đại hội đồng cổ đông,1,"Hội đồng quản trị, Ban kiểm soát, người triệu tập họp Đại hội đồng cổ đông phải tuân thủ đầy đủ trình tự, thủ tục về triệu tập họp Đại hội đồng cổ đông theo quy định của Luật Doanh nghiệp, Điều lệ công ty và Quy chế nội bộ về quản trị công ty. Công ty đại chúng phải công bố thông tin về việc lập danh sách cổ đông có quyền tham dự họp Đại hội đồng cổ đông tối thiểu 20 ngày trước ngày đăng ký cuối cùng. Việc ủy quyền cho người đại diện dự họp Đại hội đồng cổ đông thực hiện theo quy định tại khoản 2 Điều 144 Luật Doanh nghiệp.","Hội đồng quản trị, Ban kiểm soát, người triệu tập họp Đại hội đồng cổ đông phải tuân thủ đầy đủ trình tự, thủ tục về triệu tập họp Đại hội đồng cổ đông theo quy định của Luật Doanh nghiệp, Điều lệ công ty và Quy chế nội bộ về quản trị công ty",2020,Nghị Định 155 - 2020
273,Cuộc họp Đại hội đồng cổ đông,2,"Hội đồng quản trị, Ban kiểm soát, người triệu tập họp Đại hội đồng cổ đông sắp xếp chương trình nghị sự, bố trí địa điểm, thời gian hợp lý để các cổ đông tham dự, thảo luận và biểu quyết từng vấn đề trong chương trình họp Đại hội đồng cổ đông theo quy định tại khoản 5 Điều 140 Luật Doanh nghiệp.","Hội đồng quản trị, Ban kiểm soát, người triệu tập họp Đại hội đồng cổ đông sắp xếp chương trình nghị sự, bố trí địa điểm, thời gian hợp lý để các cổ đông tham dự, thảo luận và biểu quyết từng vấn đề trong chương trình họp Đại hội đồng cổ đông theo quy định tại khoản 5 Điều 140 Luật Doanh nghiệp",2020,Nghị Định 155 - 2020
273,Cuộc họp Đại hội đồng cổ đông,3,"Công ty đại chúng quy định tại Quy chế nội bộ về quản trị công ty việc áp dụng công nghệ thông tin hiện đại để cổ đông có thể tham dự và phát biểu ý kiến tại cuộc họp Đại hội đồng cổ đông thông qua họp trực tuyến, bỏ phiếu điện tử hoặc hình thức điện tử khác theo quy định tại Điều 144 Luật Doanh nghiệp và Điều lệ công ty.","Công ty đại chúng quy định tại Quy chế nội bộ về quản trị công ty việc áp dụng công nghệ thông tin hiện đại để cổ đông có thể tham dự và phát biểu ý kiến tại cuộc họp Đại hội đồng cổ đông thông qua họp trực tuyến, bỏ phiếu điện tử hoặc hình thức điện tử khác theo quy định tại Điều 144 Luật Doanh nghiệp và Điều lệ công ty",2020,Nghị Định 155 - 2020
273,Cuộc họp Đại hội đồng cổ đông,4,"Hàng năm, công ty đại chúng phải tổ chức họp Đại hội đồng cổ đông thường niên một lần theo quy định của Luật Doanh nghiệp. Thành viên Hội đồng quản trị và thành viên Ban kiểm soát phải tham dự họp Đại hội đồng cổ đông thường niên để trả lời các câu hỏi của cổ đông tại cuộc họp (nếu có); trường hợp bất khả kháng không tham dự được, thành viên Hội đồng quản trị và thành viên Ban kiểm soát phải báo cáo bằng văn bản với Hội đồng quản trị và Ban kiểm soát. Trường hợp Báo cáo kiểm toán báo cáo tài chính năm của công ty có các khoản ngoại trừ trọng yếu, ý kiến kiểm toán trái ngược hoặc từ chối, công ty đại chúng phải mời đại diện tổ chức kiểm toán được chấp thuận thực hiện kiểm toán báo cáo tài chính của công ty dự họp Đại hội đồng cổ đông thường niên và đại diện tổ chức kiểm toán được chấp thuận nêu trên có trách nhiệm tham dự họp Đại hội đồng cổ đông thường niên của công ty đại chúng.","Hàng năm, công ty đại chúng phải tổ chức họp Đại hội đồng cổ đông thường niên một lần theo quy định của Luật Doanh nghiệp",2020,Nghị Định 155 - 2020
273,Cuộc họp Đại hội đồng cổ đông,5,"Tuân thủ các quy định khác của pháp luật và Điều lệ công ty.
 
 Mục 3. THÀNH VIÊN HỘI ĐỒNG QUẢN TRỊ VÀ HỘI ĐỒNG QUẢN TRỊ",Tuân thủ các quy định khác của pháp luật và Điều lệ công ty,2020,Nghị Định 155 - 2020
274,"Ứng cử, đề cử thành viên Hội đồng quản trị",1,"Trường hợp đã xác định được ứng cử viên Hội đồng quản trị, công ty đại chúng phải công bố thông tin liên quan đến các ứng cử viên tối thiểu 10 ngày trước ngày khai mạc họp Đại hội đồng cổ đông trên trang thông tin điện tử của công ty để cổ đông có thể tìm hiểu về các ứng cử viên này trước khi bỏ phiếu. Ứng cử viên Hội đồng quản trị phải có cam kết bằng văn bản về tính trung thực, chính xác của các thông tin cá nhân được công bố và phải cam kết thực hiện nhiệm vụ một cách trung thực, cẩn trọng và vì lợi ích cao nhất của công ty nếu được bầu làm thành viên Hội đồng quản trị. Thông tin liên quan đến ứng cử viên Hội đồng quản trị được công bố bao gồm:
 a) Họ tên, ngày, tháng, năm sinh;
 b) Trình độ chuyên môn;
 c) Quá trình công tác;
 d) Các chức danh quản lý khác (bao gồm cả chức danh Hội đồng quản trị của công ty khác);
 đ) Lợi ích có liên quan tới công ty và các bên có liên quan của công ty;
 e) Các thông tin khác (nếu có) theo quy định tại Điều lệ công ty.
 Công ty đại chúng phải có trách nhiệm công bố thông tin về các công ty mà ứng cử viên đang nắm giữ chức vụ thành viên Hội đồng quản trị, các chức danh quản lý khác và các lợi ích có liên quan tới công ty của ứng cử viên Hội đồng quản trị (nếu có).","Công bố thông tin ứng cử viên HĐQT ít nhất 10 ngày trước ĐHĐCĐ trên website để cổ đông tham khảo.
 
 Ứng cử viên HĐQT phải có cam kết bằng văn bản về tính trung thực thông tin và thực hiện nhiệm vụ trung thực, cẩn trọng, vì lợi ích công ty.
 
 Thông tin công bố gồm: họ tên, ngày sinh, trình độ, quá trình công tác, chức vụ quản lý khác, lợi ích liên quan và thông tin bổ sung theo Điều lệ.
 
 Công ty đại chúng phải công bố thông tin về các doanh nghiệp mà ứng viên đang giữ chức vụ và các lợi ích liên quan.",2020,Nghị Định 155 - 2020
274,"Ứng cử, đề cử thành viên Hội đồng quản trị",2,Cổ đông hoặc nhóm cổ đông sở hữu từ 10% tổng số cổ phần phổ thông trở lên hoặc một tỷ lệ khác nhỏ hơn theo quy định tại Điều lệ công ty có quyền đề cử ứng cử viên Hội đồng quản trị theo quy định của Luật Doanh nghiệp và Điều lệ công ty.,Cổ đông hoặc nhóm cổ đông sở hữu từ 10% tổng số cổ phần phổ thông trở lên hoặc một tỷ lệ khác nhỏ hơn theo quy định tại Điều lệ công ty có quyền đề cử ứng cử viên Hội đồng quản trị theo quy định của Luật Doanh nghiệp và Điều lệ công ty,2020,Nghị Định 155 - 2020
274,"Ứng cử, đề cử thành viên Hội đồng quản trị",3,"Trường hợp số lượng ứng cử viên Hội đồng quản trị thông qua đề cử và ứng cử vẫn không đủ số lượng cần thiết theo quy định tại khoản 5 Điều 115 Luật Doanh nghiệp, Hội đồng quản trị đương nhiệm giới thiệu thêm ứng cử viên hoặc tổ chức đề cử theo quy định tại Điều lệ công ty và Quy chế nội bộ về quản trị công ty của công ty. Việc Hội đồng quản trị giới thiệu thêm ứng cử viên phải được công bố rõ ràng trước khi Đại hội đồng cổ đông biểu quyết bầu thành viên Hội đồng quản trị theo quy định của pháp luật.","Trường hợp số lượng ứng cử viên Hội đồng quản trị thông qua đề cử và ứng cử vẫn không đủ số lượng cần thiết theo quy định tại khoản 5 Điều 115 Luật Doanh nghiệp, Hội đồng quản trị đương nhiệm giới thiệu thêm ứng cử viên hoặc tổ chức đề cử theo quy định tại Điều lệ công ty và Quy chế nội bộ về quản trị công ty của công ty",2020,Nghị Định 155 - 2020
275,Tư cách thành viên Hội đồng quản trị,1,"Thành viên Hội đồng quản trị phải đáp ứng các tiêu chuẩn và điều kiện theo quy định tại khoản 1, khoản 2 Điều 155 Luật Doanh nghiệp và Điều lệ công ty.","Thành viên Hội đồng quản trị phải đáp ứng các tiêu chuẩn và điều kiện theo quy định tại khoản 1, khoản 2 Điều 155 Luật Doanh nghiệp và Điều lệ công ty",2020,Nghị Định 155 - 2020
275,Tư cách thành viên Hội đồng quản trị,2,Chủ tịch Hội đồng quản trị không được kiêm nhiệm chức danh Tổng giám đốc (Giám đốc) của 01 công ty đại chúng.,Chủ tịch Hội đồng quản trị không được kiêm nhiệm chức danh Tổng giám đốc (Giám đốc) của 01 công ty đại chúng,2020,Nghị Định 155 - 2020
275,Tư cách thành viên Hội đồng quản trị,3,Thành viên Hội đồng quản trị của một công ty đại chúng chỉ được đồng thời là thành viên Hội đồng quản trị tại tối đa 05 công ty khác.,Thành viên Hội đồng quản trị của một công ty đại chúng chỉ được đồng thời là thành viên Hội đồng quản trị tại tối đa 05 công ty khác,2020,Nghị Định 155 - 2020
276,Thành phần Hội đồng quản trị,1,Số lượng thành viên Hội đồng quản trị của công ty đại chúng ít nhất là 03 người và nhiều nhất là 11 người.,Số lượng thành viên Hội đồng quản trị của công ty đại chúng ít nhất là 03 người và nhiều nhất là 11 người,2020,Nghị Định 155 - 2020
276,Thành phần Hội đồng quản trị,2,Cơ cấu Hội đồng quản trị của công ty đại chúng phải đảm bảo tối thiểu một phần ba (1/3) tổng số thành viên Hội đồng quản trị là thành viên không điều hành.,Cơ cấu Hội đồng quản trị của công ty đại chúng phải đảm bảo tối thiểu một phần ba (1/3) tổng số thành viên Hội đồng quản trị là thành viên không điều hành,2020,Nghị Định 155 - 2020
276,Thành phần Hội đồng quản trị,3,"Trường hợp công ty đại chúng chưa niêm yết hoạt động theo mô hình quy định tại điểm b khoản 1 Điều 137 Luật Doanh nghiệp, cơ cấu thành viên Hội đồng quản trị của công ty phải đảm bảo ít nhất một phần năm (1/5) tổng số thành viên Hội đồng quản trị là thành viên độc lập. Trường hợp số thành viên Hội đồng quản trị của công ty đại chúng chưa niêm yết hoạt động theo mô hình nêu trên có ít hơn 05 người, công ty phải đảm bảo có 01 thành viên Hội đồng quản trị là thành viên độc lập.","Trường hợp công ty đại chúng chưa niêm yết hoạt động theo mô hình quy định tại điểm b khoản 1 Điều 137 Luật Doanh nghiệp, cơ cấu thành viên Hội đồng quản trị của công ty phải đảm bảo ít nhất một phần năm (1/5) tổng số thành viên Hội đồng quản trị là thành viên độc lập",2020,Nghị Định 155 - 2020
276,Thành phần Hội đồng quản trị,4,"Số lượng thành viên Hội đồng quản trị độc lập của công ty niêm yết phải đảm bảo quy định sau:
 a) Có tối thiểu 01 thành viên độc lập trong trường hợp công ty có số thành viên Hội đồng quản trị từ 03 đến 05 thành viên;
 b) Có tối thiểu 02 thành viên độc lập trong trường hợp công ty có số thành viên Hội đồng quản trị từ 06 đến 08 thành viên;
 c) Có tối thiểu 03 thành viên độc lập trong trường hợp công ty có số thành viên Hội đồng quản trị từ 09 đến 11 thành viên.","Công ty niêm yết phải có thành viên HĐQT độc lập theo quy mô:
 
 03–05 thành viên HĐQT → tối thiểu 01 thành viên độc lập.
 
 06–08 thành viên HĐQT → tối thiểu 02 thành viên độc lập.
 
 09–11 thành viên HĐQT → tối thiểu 03 thành viên độc lập.",2020,Nghị Định 155 - 2020
277,Quyền và nghĩa vụ của thành viên Hội đồng quản trị,1,"Thành viên Hội đồng quản trị có đầy đủ các quyền theo quy định của Luật Chứng khoán, pháp luật liên quan và Điều lệ công ty, trong đó có quyền được cung cấp các thông tin, tài liệu về tình hình tài chính, hoạt động kinh doanh của công ty và của các đơn vị trong công ty.","Thành viên Hội đồng quản trị có đầy đủ các quyền theo quy định của Luật Chứng khoán, pháp luật liên quan và Điều lệ công ty, trong đó có quyền được cung cấp các thông tin, tài liệu về tình hình tài chính, hoạt động kinh doanh của công ty và của các đơn vị trong công ty",2020,Nghị Định 155 - 2020
277,Quyền và nghĩa vụ của thành viên Hội đồng quản trị,2,"Thành viên Hội đồng quản trị có nghĩa vụ theo quy định tại Điều lệ công ty và các nghĩa vụ sau:
 a) Thực hiện các nhiệm vụ của mình một cách trung thực, cẩn trọng vì lợi ích cao nhất của cổ đông và của công ty;
 b) Tham dự đầy đủ các cuộc họp của Hội đồng quản trị và có ý kiến về các vấn đề được đưa ra thảo luận;
 c) Báo cáo kịp thời, đầy đủ với Hội đồng quản trị các khoản thù lao nhận được từ các công ty con, công ty liên kết và các tổ chức khác;
 d) Báo cáo Hội đồng quản trị tại cuộc họp gần nhất các giao dịch giữa công ty, công ty con, công ty do công ty đại chúng nắm quyền kiểm soát trên 50% trở lên vốn điều lệ với thành viên Hội đồng quản trị và những người có liên quan của thành viên đó; giao dịch giữa công ty với công ty trong đó thành viên Hội đồng quản trị là thành viên sáng lập hoặc là người quản lý doanh nghiệp trong thời gian 03 năm gần nhất trước thời điểm giao dịch;
 đ) Thực hiện công bố thông tin khi thực hiện giao dịch cổ phiếu của công ty theo quy định của pháp luật.","Thành viên HĐQT phải:
 
 Hành động trung thực, cẩn trọng, vì lợi ích cao nhất của cổ đông và công ty.
 
 Tham dự đầy đủ họp HĐQT, nêu ý kiến về các vấn đề thảo luận.
 
 Báo cáo thù lao nhận từ công ty con, liên kết, tổ chức khác.
 
 Khai báo giao dịch liên quan giữa công ty và bản thân/người có liên quan/doanh nghiệp từng quản lý.
 
 Công bố thông tin khi giao dịch cổ phiếu của công ty theo quy định.",2020,Nghị Định 155 - 2020
277,Quyền và nghĩa vụ của thành viên Hội đồng quản trị,3,Thành viên Hội đồng quản trị độc lập của công ty niêm yết phải lập báo cáo đánh giá về hoạt động của Hội đồng quản trị.,Thành viên Hội đồng quản trị độc lập của công ty niêm yết phải lập báo cáo đánh giá về hoạt động của Hội đồng quản trị,2020,Nghị Định 155 - 2020
278,Trách nhiệm và nghĩa vụ của Hội đồng quản trị,1,Chịu trách nhiệm trước cổ đông về hoạt động của công ty.,Chịu trách nhiệm trước cổ đông về hoạt động của công ty,2020,Nghị Định 155 - 2020
278,Trách nhiệm và nghĩa vụ của Hội đồng quản trị,2,Đối xử bình đẳng đối với tất cả cổ đông và tôn trọng lợi ích của người có quyền lợi liên quan đến công ty.,Đối xử bình đẳng đối với tất cả cổ đông và tôn trọng lợi ích của người có quyền lợi liên quan đến công ty,2020,Nghị Định 155 - 2020
278,Trách nhiệm và nghĩa vụ của Hội đồng quản trị,3,"Đảm bảo hoạt động của công ty tuân thủ các quy định của pháp luật, Điều lệ và quy định nội bộ của công ty.","Đảm bảo hoạt động của công ty tuân thủ các quy định của pháp luật, Điều lệ và quy định nội bộ của công ty",2020,Nghị Định 155 - 2020
278,Trách nhiệm và nghĩa vụ của Hội đồng quản trị,4,Xây dựng Quy chế hoạt động của Hội đồng quản trị trình Đại hội đồng cổ đông thông qua và công bố trên trang thông tin điện tử của công ty. Bộ trưởng Bộ Tài chính hướng dẫn mẫu Quy chế hoạt động của Hội đồng quản trị để công ty đại chúng tham chiếu xây dựng Quy chế hoạt động của Hội đồng quản trị.,Xây dựng Quy chế hoạt động của Hội đồng quản trị trình Đại hội đồng cổ đông thông qua và công bố trên trang thông tin điện tử của công ty,2020,Nghị Định 155 - 2020
278,Trách nhiệm và nghĩa vụ của Hội đồng quản trị,5,"Giám sát và ngăn ngừa xung đột lợi ích của các thành viên Hội đồng quản trị, thành viên Ban kiểm soát, Tổng giám đốc (Giám đốc) và người quản lý khác, bao gồm việc sử dụng tài sản công ty sai mục đích và lạm dụng các giao dịch với bên liên quan.","Giám sát và ngăn ngừa xung đột lợi ích của các thành viên Hội đồng quản trị, thành viên Ban kiểm soát, Tổng giám đốc (Giám đốc) và người quản lý khác, bao gồm việc sử dụng tài sản công ty sai mục đích và lạm dụng các giao dịch với bên liên quan",2020,Nghị Định 155 - 2020
278,Trách nhiệm và nghĩa vụ của Hội đồng quản trị,6,Xây dựng Quy chế nội bộ về quản trị công ty và trình Đại hội đồng cổ đông thông qua theo quy định tại Điều 270 Nghị định này.,Xây dựng Quy chế nội bộ về quản trị công ty và trình Đại hội đồng cổ đông thông qua theo quy định tại Điều 270 Nghị định này,2020,Nghị Định 155 - 2020
278,Trách nhiệm và nghĩa vụ của Hội đồng quản trị,7,Bổ nhiệm Người phụ trách quản trị công ty.,Bổ nhiệm Người phụ trách quản trị công ty,2020,Nghị Định 155 - 2020
278,Trách nhiệm và nghĩa vụ của Hội đồng quản trị,8,"Tổ chức đào tạo, tập huấn về quản trị công ty và các kỹ năng cần thiết cho thành viên Hội đồng quản trị, Tổng giám đốc (Giám đốc) và người quản lý khác của công ty.","Tổ chức đào tạo, tập huấn về quản trị công ty và các kỹ năng cần thiết cho thành viên Hội đồng quản trị, Tổng giám đốc (Giám đốc) và người quản lý khác của công ty",2020,Nghị Định 155 - 2020
